id,is_relevant,target,source,action,action_type,location,date,country,year,news
28325,False,,,,,,,india,2016,An arrested operative of al Qaeda s India wing identified as Mohammed Abdul Azhar was in touch with Pakistani jihadi outfits since the mid 1990s and was aware of Jaish e Mohammed s JeM plan to free terrorist leader Maulana Masood Azhar from jail a Delhi Police charge sheet says India Today reports on July 7 Rehman was told by a Pakistani terrorist in 1999 that 10 JeM militants were in Nepal ready to strike to secure Azhar s release Days later the Indian Airlines flight IC 814 was hijacked from Nepal s Kathmandu city and taken to Kandahar in Afghanistan The Indian government was forced to exchange the JeM chief with the passengers who were taken hostage Intelligence agencies remained clueless about Rehman and several others like him who had a free run for nearly two decades Giving Indian sleuths the slip they travelled to Pakistan for terror training returned and got involved in radicalising and influencing youths for jihad Some of them also played host to Pakistani extremists on occasions who had come to carry out strikes The syndicate was finally neutralised in 2015 While five are in custody 12 are still on the run Sources say many of them may be running other al Qaeda sleeper cells while some are suspected to be in Pakistan and Afghanistan including Sana Ul Haq the module s leader The reports come at a time when the al Qaeda in the Indian Subcontinent AQIS group urged Indian Muslims this week to revolt and carry out lone wolf attacks to kill government and security officials
32862,False,,,,,,,nepal,2016,"Madhes based parties have expressed dissatisfaction with Prime Minister (PM) Pushpa Kamal Dahal over the delay in moving forward with the amendment of the Constitution while some of their leaders even threatened to withdraw their support from the Government, reports Republicaon September 15. During a meeting with the PM on September 14, leaders of the United Democratic Madhesi Front (UDMF) and the Federal Alliance (FA) expressed dissatisfaction over the PM not organizing even a single meeting to formally discuss the matter of constitutional amendment. I told the PM clearly that we had voted for him in the prime ministerial election as he had agreed to address the demands of the Madhes movement and amend the Constitution. However, he is yet to hold a single meeting with the UDMF regarding this issue. Therefore, I told him that we cannot continue our support to the government if he keeps on delaying in this regard, said Anil Jha, chairman of Nepal Sadbhavana Party (NSP).Meanwhile, PM Pushpa Kamal Dahal told leaders of the UDMF and FA that if the current coalition Government failed to address the agenda of Madhesis and Janajatis, its relevance would end, reports The Himalayan Times. Tarai Madhes Democratic Party (TMDP) leader Sarvendranath Shukla, who attended the meeting, said the PM also told the leaders of agitating forces that he was aware that his Government should succeed in addressing the issues of Madhesis and Janajatis. “If this coalition government fails to address the issues of Madhesis and Janajatis that would mark the failure of 60 per cent of force of the Parliament. No other force can address the issues of Madhesis and Janajatis,” Shukla quoted the PM as saying at a UDMF meeting held ahead of PM’s India visit."
26340,False,,,,,,,india,2016,"The attempt on the part of the suspected Garo National Liberation Army (GNLA) United Liberation Front of Asom (ULFA) combine to attack the Police personnel in Resubelpara in North Garo Hills District was foiled, following the recovery of Improvised Explosive Devices (IEDs) and arrest of a person by a joint team of both Assam and Meghalaya Police from Goalpara District of Assam on February 10, reports The Shillong Times. Police sources said that GNLA ‘area commander’ Philiport D Shira and Deputy ‘commander in chief’ of ULFA Drishti Rajakhowa had a plan to target both Meghalaya and Assam Police personnel by placing powerful remote controlled IEDs in three junctions between Resubelpara and Krishnai on January 26 and also after the church function. Police came to know about this development when one Pintu Ch Marak, a former Achik National Volunteer Council (ANVC) member, who later joined GNLA under Philiport, surrendered before the Police in North Garo Hills District without arms. Based on the revelation of the cadre, one Malsing R Marak was arrested on the outskirts of Resubelpara and three remote controlled IEDs and gelatins sticks were recovered from a house at Kalaring village adjacent to the forest area of Dorenkitip in Assam. Later, all the IEDs were defused by a bomb disposal team of Meghalaya Police."
32566,False,,,,,,,nepal,2016,"Former President Ram Baran Yadav talking to media person at Biratnagar airport in Morang District on March 17 said that all political parties should unite to end political deadlock, reports Republica. He said that it would be difficult to end political stalemate unless major political parties come together. He viewed that the Constitution promulgated through democratic means should be a base to give an outlet to the country. He also said that all political parties including ruling parties, Nepali Congress (NC) and Madhes based political parties should stand together for the implement of the Constitution a as well as formulation of new act and laws."
29506,False,,,,,,,india,2016,"Army and Police raided Sangarwani forest area in Pulwama District on September 20, after inputs that five eight militants of Jaish e Mohammad (JeM) outfit are inside the forest area, reports Daily Excelsior. As the Security Forces cordoned off the area, militants fled leaving behind some food stuff."
25344,False,,,,,,,bangladesh,2016,"Police arrested 18 cadres of Islami Chhatra Shibir (ICS), the student wing of Jamaat e Islami (JeI) from a coaching centre in Kushtia District on June 18, reports The Daily Star. On secret information, the Police raided ICS run Famous Coaching Center in Kushtia town and arrested the 18 when they were holding a clandestine meeting."
28587,False,,,,,,,india,2016,"Three alleged Communist Party of IndiaMaoist (CPIMaoist) cadres were arrested by the Q branch Police of Tamil Nadu on July 21 from Karur and Kancheepuram Districts, reports The New Indian Express. They were identified as Reena Joyce Mary (32), Kala alias Janaki (53) and Chandra (52). Sources said a Police team traced Reena who was found working in a textile factory at Padapai on July 21 evening. Based on the information given by her, another Police team traced Kala and Chandra living in a rented house at Vengamedu in Karur District. Reena was a suspect in a 2008 encounter between the Police and the Maoists at Kodaikanal. She was also one of the Maoists arrested in an operation at Uthangarai in 2002. One of them swallowed a piece of paper on seeing the Police, onlookers said adding she also shouted proMaoist slogans."
27328,False,,,,,,,india,2016,"Army launched a massive operation in North Kashmir’s Kupwara forests, after reports of infiltration of a militant group in the area from Pakistan occupied Kashmir (PoK), reports Daily Excelsior on April 27. Army received inputs that at least 10 militants of Lashkar e Toiba (LeT) have infiltrated into the forests of Budnambal during the intervening night of April 18 and 19. Sources said that for last four days, Army is conducting massive combing operations in the forest area so that these militants don’t come out of the forests and are tackled there only. Sources said that the Budnambal search operation has been closed on April 26, while Army’s 28 Rashtriya Rifles (RR), 18 RR and Special Operations Group (SOG) of Police, Kupwara, has launched another operation against them in Patushai, Kantpora and Shumbreyal forest areas."
28709,False,,,,,,,india,2016,"Pro Talks faction of United Liberation Front of Asom (ULFA PTF) ‘general secretary’ Anup Chetia on July 28 admitted that it was a mistake on its part to have killed social worker Sanjoy Ghosh in 1997and killing of innocent people, reports The Sentinel. Interacting with reporters at Guwahati Press Club in Guwahati, Chetia said that the killing of rural development activist Ghosh were “mistakes on the part of the ULFA”. Ghosh of NGO (non governmental organization) AVARD NE, along with a colleague of his, were abducted by ULFA on July 4, 1997 from the river island of Majuli where they were working for community health and development. His colleague managed to escape but Ghosh was killed. Chetia said that ULFA is also somehow responsible for the killing of journalist Parag Kr Das.Taking on the Jamaat ul Mujahideen Bangladesh (JMB) and Islamic State (ISIS) threat to Assam, Chetia said, “When I was in Bangladesh jail, I met some top JMB leaders there who had told me that they want to set up base in Assam. They even told that some JMB operatives were taking shelter in Assam.”"
27718,True,['vehicles'],['Maoists'],['torched'],['Facility/Infrastructure Attack'],['Dumka'],['May 21'],india,2016,"in another incident, on May 21, Maoists torched three vehicles of a stone crusher unit in Dumka District allegedly because they were not paid the levy money they demanded, reports The New Indian Express."
31313,False,,,,,,,pakistan,2016,"Two Al Qaeda in the Indian Subcontinent (AQIS) militants, who were killed on March 12, 2016, in an encounter in Quaidabad area of Bin Qasim Town, were planning a suicide attack at Drigh Road Railway Station to target ordnance supply to the military, said Additional Inspector General of the Counter Terrorism Department (CTD) Dr Sanaullah Abbasi on March 14, reports Dawn. The AQIS had done complete reconnaissance and prepared a suicide bomber and a vehicle to hit the target, as arms were being brought from the Wah ordnance factory to Karachi by train or road in a military container for their onward supply to the Malir cantonment."
32435,False,,,,,,,nepal,2016,"Earlier, UDMF in a press release signed by Federal Socialist Forum Nepal (FSF N) Chairman Upendra Yadav, Tarai Madhes Democratic Party (TMDP) Chairman Mahantha Thakur, Tarai Madhes Sadbhawana Party (TMSP) Chief Mahendra Raya Yadav and Sadbhawana Party (SP) Co chairman Laxman Lal Karna announced fresh protest programmes besides other forms of protest, including blockade of border entry points, reports The Himalayan Times on January 9. “Twenty five formal and informal talks have been held, but the government has not been serious,” the front said in its release."
25047,False,,,,,,,bangladesh,2016,"Two Jamaat e Islami (JeI) leaders were arrested in Meherpur and Narail Districts on January 9, reports Dhaka Tribune. In Meherpur District, Mohammad Farooq Hossain, secretary of District unit of JeI was arrested by Police on various charges from his village home. In Narail District, the Nayeb e Ameer (Deputy Chief) of Lohagara JeI Badsha Miah (45) was arrested from Baka village. A number of cases, including charges of sabotage, are pending against him, Police said."
32330,False,,,,,,,pakistan,2016,"Terrorismstricken parts of the Federally Administered Tribal Areas (FATA) require special attention of the government for their development but they appear to be the least priority of the authorities concerned, Dawn reports on November 28. This is the gist of a special report by a subcommittee of the Senate’s Standing Committee on States and Frontier Regions released on November 25. FATA people were initially tormented by terrorism and now by a stepmotherly attitude of the government, the report said."
30922,False,,,,,,,india,2016,In a notification issued on December 30 the Government of India GoI invoked the Armed Forces Special Powers Act AFSPA for another six month saying the area comprising the whole of State of Nagaland is in such a disturbed and dangerous condition that the use of Armed Forces in aid of the civil power is necessary reports The Morung Express In November last year itself the Centre had made it clear that the AFSPA 1958 will not be repealed any time soon
26125,True,['contractor'],['Unidentified militants'],"['exploded', 'Improvised Explosive Device', 'IED']","['Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion']",['Yaiskul Sougaijam Leirak'],"['January 27', 'January 27']",india,2016,"Unidentified militants exploded a bomb at the residence of a contractor of Government’s Pradhan Mantri Gram Sadak Yojana (PMGSY) scheme, Sinam Dijen in Yaiskul Sougaijam Leirak Nambul Mapal under Imphal Police Station on January 27, reports The Sangai Express. However, no casualties were reported. According to the available information, the bomb is suspected to be an Improvised Explosive Device (IED).A head constable, identified as Thounaojam Herojit Singh, who had claimed to have killed Chungkham Sanjit, a former militant, in a controversial case on July 23, 2009 on the orders given by the then Additional Superintendent of Police (ASP), Imphal West, Akoijam Jhalajit Singh, disappeared after he boarded an Imphalbound flight at Delhi Airport on January 27, reports The Telegraph. His family members fear that he could have been abducted by unidentified suspects after landing at Imphal airport on the same day."
30786,True,['Army jawan'],,"['injuries', 'explosion']","['Bombing/Explosion', 'Bombing/Explosion']",['Poonch'],['December 19'],india,2016,"An Army jawan suffered serious injuries in a land mine explosion near the Line of Control (LoC) in Mendhar sector of Poonch District on December 19, reports Daily Excelsior. Official sources said that Sepoy Mohinder Singh of 21 Punjab was deployed at a forward post. During patrol at Fagwari Galli, he over stepped a mine, resulting into massive blast. His right foot was blown up and legs sustained severe inquiries."
30169,False,,,,,,,india,2016,"Counter Intelligence wing in Amritsar arrested one person, identified as Manoj Kumar, resident of Batala, for printing and circulating of Fake Indian Currency Notes (FICN), reports The Times of India. Wing s officials also recovered INR 10,700 FICN from his possession. Giving details, Inspector General of Counter Intelligence (Amritsar) MF Farooqui said that following a tip off, Manoj was coming to Amritsar for supplying a consignment of fake Indian currency notes, the police laid a trap and apprehended him. He said that they had recovered FICN along with a printer. He said that a case under Section 489 AB and C of the Indian Penal Code (IPC) had been registered."
31231,False,,,,,,,pakistan,2016,"Twenty four militants were reportedly killed in airstrikes by the Pakistan Air Force (PAF) jet fighters in the Dattakhel subdivision of North Waziristan Agency (NWA) in Federally Administered Tribal Areas (FATA) on February 23, reports The News. Security officials said the aircraft started bombing the suspected militant positions early in the day, destroying eight sanctuaries in the remote and mountainous Shawal Valley of the Dattakhel subdivision near the Afghan border. The sources said that some of the sanctuaries established by the militants in Alwara, Khar Tangi and Maizar areas of Dattakhel were targeted by the airstrikes."
28519,False,,,,,,,india,2016,"Islamic State (IS) operatives in India had approached Naxalite groups to understand their modus operandi for perpetrating terror and were also planning to buy firearms from them, according to National Investigation Agency (NIA) chargesheet, The Times of India reports on July 19. The accused persons contacted naxalites to understand their modus operandi in committing terror acts and they also had plans to buy weapons from the naxalites, NIA stated. The NIA said that the two accused people had turned approvers and have been granted conditional pardon by the trial court."
29420,False,,,,,,,india,2016,"A joint team of Indo Tibetan Border Police (ITBP) and District Police detected a pipe bomb that was planted by Maoists in Khadgaon Police Station limits in Rajnandgaon District on September 15, reports The Pioneer. According to the Police, the joint team of ITBP and District Police had started from Khadgaon Police Station on a search operation. The team detected a pipe bomb planted by Maoists on the way leading to Godavari mine from Dorba. The bomb weighing about 10 kilograms was planted by Maoists was defused by BDS (bomb disposal squad) team, Police said."
