id,is_relevant,target,source,action,action_type,location,date,country,year,news
31672,True,"['people', 'Chinese national']",['Sindhudesh Revolutionary Party'],"['injured', 'remote controlled bomb', 'blast', 'blast']","['NotSpecified', 'NotSpecified', 'NotSpecified', 'NotSpecified']","['Karachi', 'Sindh', 'Sindh']",['May 30'],pakistan,2016,"At least three people, including a Chinese national, identified as Finche, were injured in a remote controlled bomb blast near Steel Town in Gulshan e Hadeed area of Bin Qasim Town in Karachi,the provincial capital of Sindh on May 30, reports The Nation. Senior Superintendent of Police (SSP) Rao Anwar said that a pamphlet written in Sindhi and bearing the name of a group called Sindhudesh Revolutionary Party was recovered from the site of the blast, adds Dawn. The pamphlet read Translation We consider China, rising as a global power, to be an ally of Pakistan, and also consider it an accomplice of the Punjabi Establishment in making Sindh slave to loot its resources, and therefore we accept the responsibility of bomb attack on Chinese in Gulshan e Hadeed."
26203,False,,,,,,,india,2016,"Azhar Iqbal, a suspected member of the India wing of the Islamic State (IS), studied at the famous Islamic seminary Darul Uloom, Deoband, for seven years before being suspended for indiscipline in December, 2015, Hindustan Times reports on February 3. Iqbal, 23, was arrested from Bhopal on February 1 by the National Investigation Agency (NIA).“Iqbal allegedly was in the higher category of members of the group — Junoon al Khilafa e Hind — as he was tasked with finding new recruits. It is learnt that he was in touch with Yusuf al Hindi alias Shafi Armar, who originally was an Indian Mujahideen member but later shifted to the IS held areas in Syria and Iraq,” said Union Home Ministry (UHM) official. “Iqbal knew at least two of the four suspects arrested by the Delhi police from Uttarakhand a few weeks back. He studied in the Deoband seminary , Ashraf Usmani, spokesperson of Darul Uloom, Deoband, said Iqbal hadn’t displayed signs of extremist views while at the seminary.“Though we never found him to be radical in his views, but there were a few serious complaints of indiscipline against him. He was studying to be an Alim (a learned man) at Deoband from 2008 onwards. Due to indiscipline, he was suspended from the seminary,” said Usmani. Investigators have found that the head of the group, Mumbai resident Muddabir Sheikh, who was anointed Ameer e Hind, also visited Deoband to meet Iqbal."
28856,False,,,,,,,india,2016,"Meanwhile, Police with the help of the SFs have launched a massive operation across Jammu and Kashmir against stone pelters and their instigators and arrested over 1000 of them, reports Daily Excelsior on August 7. IGP, Kashmir, SJM Gillani, said here that over 1000 persons have been arrested for unrest in Kashmir. “More than 1000 accused persons have been arrested and bound down in different police stations of the Valley”, he said. Gillani said that over 1000 cases have been registered in over 1000 cases of violence during past one month. “In all 1018 incidents of violence were reported during this period. 1030 FIRs stands registered in different police stations of the Valley”, he said. The IGP also said that 80 Government installations including Police Stations were either set on fire or damaged by protesters during last one month. “29 installations including police stations, police posts and other Government establishments were set ablaze and 51 damaged by the protestors”, he said. Gillani said that over 3300 Police and Central Reserve Police Force (CRPF) personnel were injured and two Policemen were killed in violence since July. “Since July 2016, 3329 personnel from JKP (Jammu and Kashmir Police) and CAPF (Central Armed Paramilitary Force) have been injured while maintaining law and order in the Valley. Out of these injured personnel, many have suffered grievous injuries including multiple fractures. Besides two personnel from JKP were killed in the violent protests in the Valley”, he said."
28184,False,,,,,,,india,2016,"The Ficci Pinkerton India Risk Survey, which mapped 12 key risks that pose threat to the economic ecosystem of the country, ranked strikes, closures and unrest; information and cyber insecurity; and crime among the top five threats to business operations, reports Business Standard. Besides, terrorism and insurgency; corruption, bribery and corporate frauds also hampered the businesses, it said. The devastation that takes place from terror attacks can easily disrupt the entire business operations. A major fear is the rise of terrorist activities in the Middle East and its expansion to the Indian subcontinent, the survey noted.Along with terrorism, insurgency by leftist guerrilla groups and other ethnic insurgencies in various parts of India pose major risks for business establishments and operations, it added. The risk of political and governance instability was ranked sixth in the survey. Another area of concern voiced by various industry bodies was retrospective tax demands served on many multinational corporations."
33035,False,,,,,,,nepal,2016,"Deputy Prime Minister Bimalendra Nidhi on December 30 said that the Government will not withdraw the constitution amendment bill, reports Republica. He said so at a time when the main opposition party Communist Party of Nepal Unified Marxist Leninist (CPN UML) is piling pressure on the Government to withdraw the constitution bill. “The UML stance on the constitution amendment bill is against the democracy, parliamentary system and constitutional norms. I would like to urge UML to back down from its stance,” said Nidhi. He further stressed on the need to hold all the three polls local, provincial and federal by December 17, 2017, saying that the polls could not be conducted in hilly and mountainous regions due to severe cold."
27834,False,,,,,,,india,2016,"Police arrested two cadres of the Reformation faction of National Socialist Council of Nagaland (NSCN R), identified as PianthongSitiji and SolangthongEkan,while they were collecting money from trucks from the market at Purana Laharijan under Khatkati police station of Karbi Anglong District on May 29, reports The Sentinel."
25458,False,,,,,,,bangladesh,2016,"Rapid Action Battalion (RAB) arrested a Hijb ut Tahrir militant in Court area of Sylhet District on August 3, reports The Daily Star. The arrestee is Jewel Ahmed, an MBA student of Shahjalal University of Science and Technology. Several cases were filed against Jewel."
32747,False,,,,,,,nepal,2016,"A complaint seeking action against former Prime Minister Baburam Bhattarai has been lodged with the Truth and Reconciliation Commission (TRC) in Jhapa District, accusing him of blatant violation of human rights during the decade long insurgency, reports The Himalayan Times. Rituparna Bhattarai, son of late Chandra Kanta Bhattarai of Shantipur 3, lodged the complaint at the TRC against Bhattarai and former State Minister of Health Dharmashila Chapagain, accusing them of being responsible for November 10, 1999 murder of Chandra Kanta.Meanwhile, Communist Party of Nepal Maoist Centre (CPN Maoist Center) Chairman Pushpa Kamal Dahal on June 20 said his party is making efforts to get over and get back to the revolutionary path though it got stuck in a bog of parliamentary system and luxuries after joining the mainstream politics, reports The Himalayan Times. Responding to the widespread criticism by those who took part in the decade long revolution that the Maoist leadership deviated from the revolutionary path, the Maoist chairman argued that the recent unity among the different Maoist parties and groups was a step towards correction."
27235,False,,,,,,,india,2016,"A statement of Public Relations Officer (PRO) of Manipur Police said that a self style ‘corporal’ of United National Liberation Front (UNLF) militant identified as Ningthoujam Priyananda alias Amutombi alias Laidaba (30) of Kongba in Imphal, involved in attacks on Security Forces (SFs) at various places, was arrested by a joint force of State Police commandos and Assam Rifles (AR) personnel from Wangoo parking on April 19, reports Nagaland Post. One .32 pistol along with magazine loaded with two live rounds and one Chinese hand grenade were also recovered from his possession."
27882,False,,,,,,,india,2016,"Two close supporters of the Communist Party of India Maoist (CPI Maoist) were arrested by the Police in Aurangabad District on June 1, reports The Times of India. Police also seized Maoist pamphlets, posters and two cellphones from the arrested persons. Police sources said that a joint team of Central Reserve Police Force (CRPF) and District Armed Police arrested two persons during raids at separate places of Madanpur area on charge of providing cylinders to Maoists for use as cylinder bombs. They have been identified as Lal Babu Paswan and Surendra Bhuiya, both residents of village Azad Bigha under Madanpur Police Station area. Aurangabad Superintendent of Police (SP) Babu Ram said Lal Babu and Surendra had provided 10 high capacity cylinders to Maoists for triggering off blasts during panchayat (village level local self government institution) elections against Security Force (SF) personnel engaged in anti Maoist operations in the District. The duo was also passing information of police movement to top Maoists leaders Prasadji and Nawalji, said the SP. The two had also hatched a conspiracy to kill a mukhiya of Aajan panchayat, he added."
30957,False,,,,,,,pakistan,2016,"Five Tehreek e Taliban Pakistan (TTP) militants were killed in an exchange of fire during Police encounter at a graveyard in Machar Colony area of Sohrab Goth in Gadap Town of provincial capital Karachi on January 6, reports Dawn. Senior Superintendent of Police (SSP) Rao Anwar said, The militants had set up a hideout in the graveyard and on police s arrival, they opened fire. Two of the attackers were identified as Naeem and Hafeezullah, while identities of the other have not asceratined thus far. Police also claimed to have recovered 2.5 kilograms of explosive material and other arms and ammunition from the hideout."
30913,False,,,,,,,india,2016,"The Manipur Naga Tribes Forum (MNTF), Guwahati (Assam), in a statement signed by its convenor Bhim Anal and secretary Athishu Jonah, appealed to the Government of Manipur to reconsider its decision to create seven new Districts, reports The Sangai Express on December 30. It appealed the Manipur Government to withdraw the decision. It further appealed to the State Government to resolve the issue amicable and to all the civil societies of different ethnic communities living in Manipur to engage in dialogues and shun violence of any form."
28931,False,,,,,,,india,2016,"Several North East insurgent groups have called for a total shutdown in the region on August 15 while announcing their decision to boycott the Independence Day celebration, reports Nagaland Post on August 11. A joint statement of the United National Liberation Front of Western South East Asia (UNLFWESEA), Coordination Committee (CorCom), Manipur; Garo National Liberation Army (GNLA) and Hynniewtrep National Liberation Council (HNLC) appealed to the people of the region to boycott the Indian Independence Day. The insurgent groups also announced for a total shutdown on August 15 from 1 a.m. till 6 p.m. They further asked all public and private transportation to stop their services, shops and markets to down their shutters and educational institutions to remain closed. “Essential and humanitarian services will be exempted from the total shutdown”, the statement added. The insurgent groups said “some citizens of India will witness the fun fare of the celebration but the reality was that people of the region are always suppressed”. “The continuous racist attacks on our WESEA people in mainland India, the latest being the humiliating incidence of Monika Khangembam of Manipur proves the vulnerability of the people of our region in spite of carrying the stamp of genuine citizenship and passport”, the joint statement said. “Our target is the Indian occupational forces, not a single civilian. But, the occupation forces use civilians as shields and even trick the innocents to walk on to danger and threat to life”, the rebels alleged. The groups also appealed the people to avoid public gatherings and students to stay at home to boycott the Indian National celebrations."
26785,False,,,,,,,india,2016,"Two Maoists were arrested from a short distance from Jharkhand Chief Minister Raghubar Das’s official residence in Ranchi District on March 16, reports The Times of India. The Maoists, identified as Devendra Kujur (32) and Bhawani Oraon (25) were working for Bihar Jharkhand North Chhattisgarh ‘special area committee’ member Vinay alias Bada Vikas alias Balkeshwar Oraon. INR 1.7 million in cash, two American Tourister backpacks, a pair of shoes, over 5kg of dry fruits, and snacks was found from the seized car."
32438,False,,,,,,,nepal,2016,"The Truth and Reconciliation Commission (TRC) and the Commission on Inquiry into Enforced Disappearances Persons (CIEDP) on January 8 blamed lack of regulations for their inability to deliver, reports The Himalayan Times. Addressing the meeting of the Social Justice and Human Rights Committee of the Parliament, Chairperson of the TRC Surya Kiran Gurung and Chairperson of CIEDP Lokendra Mallik said that due to the differences between the political parties, the Cabinet has been delaying approval of the regulations."
26581,False,,,,,,,india,2016,"Security Force (SF) personnel exchanged fire with People’s Liberation Front of India (PLFI) squad at Bansjore in Simdega District on February 28, reports The Telegraph. Security personnel launched a combing operation inside a forest in Bansjore area around 10 am following a tip off on the movement of a group of PLFI cadres. The encounter continued for a couple of hours. But our boys are still combing deep inside the forest. So far we have recovered five motorcycles, a rifle, some cartridges and items of daily use. Detailed reports are awaited, said Simdega Superintendent of Police (SP) Rajeev Ranjan Singh."
27408,False,,,,,,,india,2016,"On the occasion of the International Workers’ Day (May Day) on May 1, the Coordination Committee (CorCom) called upon all the workers and peasants of Manipur to unite together for the sake of future generations, reports The Sangai Express. A statement issued by CorCom media coordinator Ksh Yoiheiba conveyed warm greetings to all workers and peasants of the world. Peasants and workers should be allowed to take central positions in the process of economic development of any country. There may not be a single wealthy man in a country, but the working class people are indispensable for the survival of any country. The CorCom highlighted the growing need to groom a vibrant work culture and replace all migrant workers engaged in both public sectors and private sectors by the people of the land. This would certainly help in ameliorating the economic condition of the State. “Otherwise our people would continue to lead a wretched life of slavery”, CorCom asserted."
32526,False,,,,,,,nepal,2016,"Cadres of the agitating United Democratic Madhesi Front (UDMF) on February 18 vandalized stage set up to address a function by State Minister for Health Mohammad Mustak Alam in Rautahat District, reports The Himalayan Times. The programme was held in the District Hospital to welcome the Minister. But the cadres of agitating parties went berserk after learning that preparations were being made for the Minister’s visit to the Hospital. District leader of Tarai Madhes Democratic Party (TMDP) Anil Singh said “We disrupted the programme as we have decided to prevent any Ministers who have made remarks against Madhes and Madhesis from holding any programme in the Tarai districts.”"
31191,False,,,,,,,pakistan,2016,"Sevenmilitants, belonging to Tehreek e Taliban Pakistan (TTP) and Lashkar e Jhangvi (LeJ), who were on their way to launch an attack in Sharaqpur area, were killed in an exchange of gunfire during a Police encounter in Sheikhupura District on February 17, reports Daily Times. According to a statement from the Provincial Counter Terrorism Department (CTD), a dozen or so militants were riding motorcycles and were on their way to attack Police when they were intercepted. “When the firing stopped, seven unknown terrorists were found dead,” it said, adding that the men were killed “by firing from their accomplices who fled from the scene taking benefit of darkness”. Shahzad Sultan, a senior local Police Official confirmed the incident"
30614,False,,,,,,,india,2016,"A powerful Improvised Explosive Device (IED) was recovered from the site of the ambush incident of November 19 along the Pengaree Digboi Road passing through the Upper Dehing Reserve Forest in Tinsukia District on December 6, reports The Sentinel. The IED which was weight around 2 kilogram was safely recovered by the Penagree based Kumaon Regiment of Indian Army after getting informed by the local people who witnessed the bomb in the morning at around 10.30 am."
30819,False,,,,,,,india,2016,"The Arunachal Naga Student’s Federation (ANSF) on December 21 condemned the creation of seven new Districts in Manipur which had led to communal violence in the state, reports The Sentinel. The ANSF said that the Manipur Government did not have any right to create new Districts in Naga inhabitant areas without consulting the Nagas."
29807,False,,,,,,,india,2016,"The ‘deputy commander in chief’ of the Garo National Liberation Army (GNLA), Zen Roberth Ch Marak alias Toding alias Rupanto along with another cadre, identified as Armindo B Marak alias Rangdat surrendered before East Garo Hills Police on October 7, reports The Shillong Times. The two cadres only had a pistol and some ammunition with them when they came to the Police. Rupanto, who is from Nengmandalgre village in Williamnagar, was the senior most member in GNLA chief, Sohan D Shira’s inner circle and was privy to most of the decisions taken by Sohan. He contacted Police on October 7 morning and expressed his willingness to surrender. He later came from the Durama Hills region, the GNLA’s hideout, with Rangdat to surrender. Accusing Sohan of being a “dictator”, the surrendered cadre blamed Sohan for the disintegration of the organisation. “He did not allow any member of his organisation to question his methods. Those who tried to raise any issue were removed,” Rupanto told Police at the time of his surrender.He also narrated stories of GNLA cadres being ticked off and executed on Sohan’s order merely on suspicion of working against him and the GNLA. “Those who were murdered never got a chance to present their case on the allegations against them. Without any proof or proper inquiry, they were executed in cold blood,” the Police quoted Rupanto as saying. The surrendered GNLA deputy also told the Police that Sohan assaulted and bludgeoned to death a school teacher at Jinggamgre village two months ago “merely on the accusation that he was working for police”. The teacher was Rupanto’s nephew. As many as 20 militants from two command units of the GNLA have broken away to form their own groups leaving Sohan D Shira with just 18 armed men and one injured cadre under his command, Rupanto said."
26729,False,,,,,,,india,2016,"The ‘chief’ of the Left Wing Extremist (LWE) outfit, Jharkhand Sangharsh Jan Mukti Morcha (JSJMM), Diwalee Ganjhu, was killed in an encounter between Chandwa Police team and JSJMM extremists at Keeta village under Chandwa Police Station in Latehar District on March 12, reports The Pioneer. Latehar Superintendent of Police (SP) Anoop Birtharey said Chandwa Police got a tip off on the presence of three extremists of JSJMM at Keeta and carried out this operation which yielded the body of Ganjhu in the retaliatory shots. Birtharey said the JSJMM extremists were the first to open fire at our cops’ four wheeler which was damaged in the firing by the JSJMM extremists. While Diwalee was killed the other two extremists escaped into the forest."
27437,False,,,,,,,india,2016,"a joint squad of Central Reserve Police Force (CRPF) and District Force (DF) arrested seven Maoists, including two female cadres, in Sukma District on May 3, reports The Pioneer. The Maoists are identified as Podiyam Ayta, Rawa Bheema, Rawa Ayta and Rawa Ganga were arrested from village Durma Baddesatti under limits of Gadiras Police Station while Madkam Hurra, Madvi Payke and Madkam Jogi were arrested from village Dabbakonta under Chintagufa Police limits, said Sukma Additional Superintendent of Police (ASP) Santosh Singh."
32200,False,,,,,,,pakistan,2016,"The Frontier Constabulary (FC) officials on October 19 carried out a search operation in Sui District and recovered huge cache of ammunition including five kilogrammes of explosive material, three kilogrammes of nut bullets, two detonators and several detonators cards, reports Daily Times."
27543,False,,,,,,,india,2016,"Meanwhile, The Times of India adds that another Maoist cadre, identified as ‘commander’ Barsuram Jurri (38), was arrested from Tiralgarh village forests area under Bande Police Station limits in Kanker District on May 9."
30284,False,,,,,,,india,2016,"A week after calling for Malkangiri bandh (general shutdown), condemning the alleged October 24 encounter in which 30 Communist Party of India Maoist (CPI Maoist) cadres were ambushed, Malkangiri division committee of the CPI Maoist organisation has released fresh posters and protested surrender of their cadres, reports odishatv.in on November 12. The poster bearing name of Poonam Chandra, ‘secretary’ of the committee said they decry ‘corruption’ by Government officials in the region. “We have come to know that the surrender of some of our cadres, following the encounter by security personnel is stage managed. It is an act by the police only to weaken the Maoist movement,” the letter read. The Maoists also alleged that Police were misleading the priests, traditional healers and quacks against the Maoist movement. The letter claimed that police was misleading gullible villagers with false promises while Maoist organisation is fighting for legitimate rights of the poor and tribals. The letter said they wanted to stop corruption by Government officers in the region. “We work for the people and the society, and will continue to do that,” it noted. It is said that recent surrenders have increased intelligence gathering scope of Security Forces and reduced logistic and other support Maoists were getting in the area."
30854,False,,,,,,,india,2016,"Security Forces (SFs) arrested three Communist Party of India Maoist (CPI Maoist) cadres in Sukma District on December 25, reports India Today. A joint team of District Police and Central Reserve Police Force (CRPF) arrested Handa Ram Mandavi, Kawasi Motu and Madkami Mangala in Tongpal Police Station limits following a tip off, a senior Police official said. The arrested Naxals were suspected to be involved in murder and other offences, he said."
29652,False,,,,,,,india,2016,"Police arrested 73 people for creating trouble in the Valley, reports Daily Excelsioron September 30. “During the past 24 hours, police arrested 73 such individuals who were involved in causing disturbances by harassing shopkeepers, creating disruptions in traffic movement by placing obstructions on roads and lanes, besides involved in damaging public private property in different parts of the Valley,” according to a statement issued by the Zonal Police Headquarters Kashmir.Meanwhile, shutdown continued on 83rd straight day in Kashmir while minor clashes were reported in a few areas of Srinagar, reports Daily Excelsior on September 30. Clashes were reported from Noor Bagh area of Srinagar on September 29, during which Security Forces (SFs) fired teargas to disperse the protesters. Clashes continued till late evening. SFs allegedly thrashed scores of people who were travelling through the Noor Bagh to Cement Kadal road. Clashes were reported from Habba Kadal area of Srinagar. Clashes broke out between protesters and SFs in Habba Kadal area of Srinagar during which SFs used teargas to disperse them. Clashes were reported in Kani Kadal, Chota Bazar area of Srinagar during which scores of tear gas shells were fired by the SFs to disperse the protesters."
29817,False,,,,,,,india,2016,"A Communist Party of India Maoist (CPI Maoist) cadre was killed in an encounter with Security Forces (SFs) in Chakarbandha forest in Gaya District on October 9, amid a state wide bandh (general shutdown) called by the CPI Maoist outfit to protest what it called Police atrocities, reports The Telegraph. Senior Central Reserve Police Force (CRPF) officers said in Patna that the Maoist guerrilla was gunned down during an exchange of fire at Sagarpur village close to Chakarbandha forest in Gaya District, around 140 kilometres southwest of Patna, during a combing operation in the area. One country made rifle, live cartridges and a radio were recovered. The identity of the guerrilla, who was in black uniform, is yet to be ascertained. CRPF officers said the Police found bloodstains, which suggested that some more guerrillas may have been killed. The combing operation was launched in the wake of a state wide bandh called by the CPI Maoist to protest the killing of a top guerrilla leader, Ashish Ranjan alias Asheeshan, in what the CPI Maoist outfit called a fake encounter in Jharkhand s Gumla District on September 11, 2016. Ashish, considered a tech savvy explosives expert, had a reward of INR 2.5 million on his head and was a member of the special area committee, which forms the third layer in the organisation s hierarchy after the politburo and the central committee. A senior officer associated with anti Maoist operations said an alert had been sounded across the state overt the bandh call on October 9. We have put the police officers of Gaya, Jamui and Aurangabad in south and central Bihar on high alert, he added."
31091,False,,,,,,,pakistan,2016,"Meanwhile, the Federal Investigation Agency (FIA) on January 26 arrested two suspects, identified as Asmatullah and Muhammad Ramzan, for selling and possessing Afghan SIM cards in Chaman town of Qilla Abdullah District on January 26, reports Dawn. FIA also recovered a large number of Afghan SIM cards from the possession of the accused, the duo were shifted to FIA s Chaman centre for interrogation, said an unnamed official."
31470,False,,,,,,,pakistan,2016,"Chotu gang on April 17 released a few of the two dozen hostage Policemen and demanded a safe passage in return for the release of the remaining hostages, reports Dawn. However, the details about the Policemen released were not disclosed. According to unnamed official sources, the demand that also included the release of the family of the ringleader of the Chotu gang was rejected and the gangster was given a final warning to surrender along with his accomplices."
