index,id,is_relevant,target,source,action,action_type,location,date,country,year,news
axSD9Av45dI8ZGw.TKRKWGLPKfnu-news_satp_14.tsv_490,26049,FALSE,[],[],[],,[],[],india,2013,"Three cadres of Zeliangrong United Front (ZUF) surrendered to the 5th Assam Rifles (AR) with arms after a brief encounter at Dailong village in Tamenglong District on March 26, reports Nagaland Post. The three surrendered cadres were identified as sergeant major Champulong Gangmei RK (22) son of Jungamang Gangmei, sergeant major Kaumei Kamei (23) son of Cahdaidi Kamei and finance in charge of ZUF sergeant major Chingkhuirei (20) son of Phungkelong. Items surrendered included one AK 47 with a magazine loaded with 23 live rounds, one AK 56 rifles with bayonet along with a magazine containing 24 live rounds, three mobile handsets with five SIM cards and two magazine pouches."
at1bVwXV82o5WGyfMO_aBRaPxaum-news_satp_14.tsv_485,60793,FALSE,[],[],[],,[],[],pakistan,2011,"NATO Secretary General Anders Fogh Rasmussen on May 14 urged Pakistan to stand united with its Western allies to tackle the Taliban, who were behind a double suicide bombing in the country, reports Daily Times. It is with shock and sadness that I learned the death of some 80 paramilitary cadets killed in a terrorist attack, Rasmussen wrote in a letter to President Asif Ali Zardari. This attack is a stark reminder that Pakistan and the allies must stand united to defeat the scourge of violent extremism, he added."
a7MRK.qPV5_EwBTM1hm7WS1.eJJm-news_satp_14.tsv_453,17904,FALSE,[],[],[],,[],[],india,2014,"The National Investigation Agency (NIA), which is probing the October 2, 2014 Bardhaman blast case, has issued lookout notices for at least three persons hailing from Chatala village in Barpeta District of Assam, The Times of India reports on November 12. The three have been reported missing for a while now. The NIA has announced a reward of INR 500,000 for anyone who provides information leading to his arrest. An NIA team visited Chatala on November 11 for the third time since naming Sahanur as key conspirator a few weeks ago. A source said the NIA officials found that at least two to three youth from the village have gone underground. One of them is Anar Ali, who has not been seen in the village for a long time. He, along with the others, is Sahanur s companion, the source added. The NIA asked the headman of the Chatala village to furnish details of the missing youth. New Indian Express adds that on November 11, NIA raided house of Sahanur Alam at Chatala village. The NIA also summoned the Chatala village chief and asked him to submit a list of the names of those, who had disappeared from the village in recent times. Following the search NIA officials scoured the two bank accounts of Sahanur, who is on the run and believed to be hiding either in Meghalaya or South India. The JMB Jama atul Mujahideen Bangladesh has been trying to spread its tentacles to some key areas of Assam. However, the indoctrination of youths in jihadi philosophy is at a nascent stage, Additional Director General of Police (ADGP) Pallab Bhattacharya commented."
aLKc2i9YT0bpt03aFUEV_CXmH3Oy-news_satp_14.tsv_479,10718,FALSE,[],[],[],,[],[],srilanka,2015,"Three minor Tamil political parties in Sri Lanka have decided to join hands to form a new political front, saying that the Tamil National Alliance (TNA) only represents the Tamils in the Northern and Eastern part of the country, reports Colombo Page on June 2. Mano Ganesan, the leader of the Democratic People s Front (DPF), a minority party for the Tamils in Western Province has said two other political parties, the National Union of Workers (NUW) and Up Country People s Front (UCPF), which represent estate Tamils in central hill plantations, are to join his party to form the new political front. Mano Ganesan said that Tamils live not only in the north and east. There are Tamils who live in the western, northwestern, central and southwestern provinces. There are 3.2 million Tamils out of which a half live outside north and east. So the TNA can t represent them, Mano Ganesan added Report adds that both NUW and UCPF supported the current President Maithripala Sirisena in the January, 2015 Presidential Election when he defeated incumbent Mahinda Rajapaksa. With the pending Parliamentary Election, the new Tamil alliance would be crucial for the incumbent Prime Minister Ranil Wickremesinghe s United National Party (UNP). Mano Ganesan has been a long standing ally of the UNP."
a5ZZ5kjytGsTrfS_WhdfL13xbs8a-news_satp_14.tsv_469,44727,FALSE,[],[],[],,[],[],india,2012,"A joint team of Assam and Meghalaya Police on November 14 intercepted a TATA pick up van at Khetri on the National highway (NH) 37, recovered arms and ammunition meant for Garo National Liberation Army (GNLA), reports Shillong Times. The recovery included ten magazines of AK 47 assault rifles, one magazine of carbine, two AK 47 rifles, one shot gun, six pistols of various calibers including .9 mm, 7.65 mm, .22 etc, 254 rounds of assorted ammunition, one grenade, one wireless set. Inspector General of Police (IG Law and Order), L R Bishnoi said five persons were arrested during the operation while two more persons were arrested in the connection by Nagaland Police in Dimapur. Two of the arrested were cadres of the GNLA. There was, however, no senior leader of the outfit among the arrested."
aAn_675_rEP0X1iNP2n0EKY8a.JK-news_satp_14.tsv_452,62134,FALSE,[],[],[],,[],[],pakistan,2011,"an aide of Baitullah Mehsud, identified as Fazal Hussain, was arrested along with weapon and live ammunition in the Jackson Police precincts in Karachi, reports Daily Times. a team of Crime Investigation Department (CID), headed by Senior Superintendent of Police (SSP) Fayyaz Khan, conducted a raid at Maulvi Tamizuddin Khan Road, near KMC Park in Sultanabad area, within the jurisdiction of Jackson Police Station and arrested a close aide of Baitullah Mehsud, namely Fazal Hussain Mehsud alias Baba, son of Burhanuddin and recovered a TT pistol along with four rounds. The accused Fazal Hussain used to provide medical assistance to all injured militants of Tehreek e Taliban Pakistan (TTP) in Karachi."
aSRh7GdAt3ye0YGTdZBiO438wI4C-news_satp_14.tsv_459,14471,FALSE,[],[],[],,[],[],india,2014,"The Telegraph reports on June 8 that the Myanmar based National Socialist Council of Nagaland Khaplang (NSCN K) led by S.S. Khaplang has sought Statehood for the Naga people in Myanmar. According to a source, the outfit has already submitted a proposal for statehood to the Union Government of Myanmar. A former senior functionary in the NSCN K, Kughalu Mulatonu, said Khaplang had already submitted a Statehood proposal to the Myanmar government for the Naga people. Khaplang has submitted a statehood proposal to the Myanmar government, he said. Mulatonu had recently deserted the NSCN K and joined the NSCN Khole Kitovi (NSCN KK) along with a few cadres. The NSCN K signed a bilateral ceasefire with the Myanmar Government in May 2012 and a peace process is under way. Naga people live in Sagaing division, but after signing of a ceasefire agreement, the Myanmar Government has granted the Nagas self administrative autonomy. The Government there has assured rapid development in the Naga inhabited areas in Myanmar. The rival outfits in Nagaland have said Khaplang, a Naga from Myanmar, is contemplating to resolve the Naga issue with Myanmar. There are now only a few hundred cadres of the NSCN K in Nagaland. They have two designated camps, one at Suruhoto in Zunheboto District and the other at Mon District. Though the Indian Government had also signed a bilateral ceasefire with the outfit on April 28, 2011, talks have not started. But the Centre has ruled out talks with the NSCN K till issues are resolved with the NSCN led by Isak Chishi Swu and Thuingaleng Muivah (NSCN IM)."
aQMXPu08mYFT_qEeF8oqQwPUNl7a-news_satp_14.tsv_445,28,FALSE,[],[],[],,[],[],bangladesh,2015,"Information Minister Hasanul Haq Inu at a press conference held at the Secretariat in Dhaka city on January 6 warned that Begum Khaleda Zia, Chairperson of the Bangladesh Nationalist Party (BNP), to get ready to face murder charges, reports The Independent. He said If murder charges can be brought against the contractor responsible for the death of four year old Jihad, who had died after falling down a well shaft in Shahjahanpur Colony on January 26, then BNP chief Khaleda Zia should also face similar charges for orchestrating countrywide atrocities during the last three years and for instigating party activists to commit crimes in the name of movement."
aQg7TxfzuYjdNoUH8xn8SzzomA7e-news_satp_14.tsv_475,15823,FALSE,[],[],[],,[],[],india,2014,"The Sentinel reports that Security Forces (SFs) recovered an Improvised Explosive Devise (IED) from Amguri town in Sivasagar District on August 8. Earlier, on an unspecified date a Central Reserve Police Force (CRPF) team had also recovered a quarter kilogram of explosive and four live ammunition of a 12 bore rifle from Halowating in Sivasagar District near the Assam Nagaland border."
aV1dobBOf5tj7R.aRQfyIKq4w.KK-news_satp_14.tsv_471,33597,FALSE,[],[],[],,[],[],pakistan,2013,"Local and international humanitarian organisations suspended work at the Jalozai refugee camp for Internally Displaced People (IDPs), 35 kilometres southeast of Peshawar (Peshawar District), the provincial capital of Khyber Pakhtunkhwa on June 28 after intelligence agencies issued a warning about a bomb attack at the place, reports The Express Tribune."
aTVGkYsXgRrpTKE8Gi5Rh_KbCcai-news_satp_14.tsv_468,55781,FALSE,[],[],[],,[],[],india,2011,"SFs have recovered arms and ammunition from a general area of Kanth Bagh in Baramulla District. The recoveries made from the spot include one Underbarrel Grenade Launcher (UBGL), one pistol, three pistol magazines, 33 pistol rounds, eight AK magazines, 344 AK rounds, one Wireless set, three hand grenades and three UBGL grenades. Police has registered a case in this regard."
aN2TIp_Vrjr6nkawAPhFV1QP3DMS-news_satp_14.tsv_473,48802,FALSE,[],[],[],,[],[],pakistan,2012,A labourer was killed at Jehangir Road area Niazi Mohallah. Saeedabad SHO Chaudhry Irshad said 50 year old Fazalur Rehman was shot by two men on a motorcycle. The deceased suffered multiple bullet wounds. He was a resident of the same area where he was attacked.
acr2hJzSC3ZaY83IeGpjYYKTg40W-news_satp_14.tsv_477,32913,FALSE,[],[],[],,[],[],pakistan,2013,"Three British nationals, including the ringleader of a terror cell trained in Pakistan have been jailed for masterminding a plot to set off up to eight bombs in the United Kingdom (UK) that could have been more devastating than the 9 11 in the US and the July 7 attacks, Zee News reported on April 26. The three men had raised an estimated 39,000 pounds for terror training and to fund the UK attacks. The money was raised through street collections in Birmingham, under the false pretence of raising money for Muslim charities. Irfan Naseer (31) will have to serve a minimum of 18 years behind bars, while his accomplice Irfan Khalid (28) was jailed for 18 years and Ashik Ali was sentenced to 15 years. Irfan Naseer was the leader, driving force and man in charge and he alone must take responsibility for sending four young men to Pakistan for terrorism training, Justice Henriques told London s Woolwich Crown Court on April 25. The sentencing coincides with the announcement of new UK Government rules under which suspected terrorists face having their passports confiscated. UK Home Secretary Theresa May said the move would prevent Britons travelling abroad to fight or attend terrorist training camps, like the Birmingham based trio who had been found guilty in February of masterminding a plot that could have been more devastating than the July 7 attacks on Londons transport network back in 2005."
afL86dRqn4dT8LRR3YZUflKxQV_y-news_satp_14.tsv_448,60683,FALSE,[],[],[],,[],[],pakistan,2011,"No US assistance can be provided to Pakistan unless the Obama administration certifies to Congress that Pakistan did not have any information about Osama bin Ladens whereabouts, says a bill introduced in the House of Representatives, Dawn reported on May 6. The bill has been referred to the House Committee on Foreign Affairs but a growing number of both Republican and Democratic lawmakers are urging their colleagues not to take decisions that may hurt US interests. Congress has already appropriated USD three billion in aid to Pakistan for this year, said Congressman Ted Poe, a Texas Republican, while introducing the bill. Unless Pakistan can prove that they were not providing sanctuary for Americas number one enemy, they should not receive any American aid. Co sponsors Congressmen Vern Buchanan, John Culberson and Allen West, all Republicans also want to punish Pakistan but many see it as a hasty move. It is not the time to back away from Pakistan but rather a time to strengthen ties, said House Speaker John Boehner. Its premature to talk of cutting aid, we both benefit from having a strong bilateral relationship."
aXWlPpJJQG6kp3yNNYd4GbazD75K-news_satp_14.tsv_457,29160,FALSE,[],[],[],,[],[],india,2013,"The Nationalist Socialist Council of Nagaland Isak Muivahs (NSCN IM) arms supplier, identified as Wuthikorn Naruenartwanich alias Willy, was arrested by Bangkok Police on August 30, reports The Times of India. He was arrested for arranging supply of Chinese arms to the NSCN IM. Willy is accused of buying nearly 1,000 assault rifles and an unspecified number of rocket propelled grenades to be sold to the outfit. Willy, a Thai national was reportedly picked up at Indias request. According to a chargesheet filed by NIA in April 2011 against NSCN IM leader Anthony Shimray, NSCN IMs arms procurer, and three others including Willy, Shimray told Willy that he wanted to procure 1,000 firearms, including AK series rifles, machine guns, rocket launchers and ammunition. Willy, in turn, introduced them to a Chinese firm in 2007 for the same. The deal was to be done for USD 2 million but after consultation with the NSCN IM leadership in New Delhi, the firm agreed to sell the arms for USD 1 million."
abErFjq9bpgKjF_faS4mXd68EgvW-news_satp_14.tsv_447,3057,FALSE,[],[],[],,[],[],india,2015,"Security Forces (SFs) launched a major search operation in Khunti District on May 7, a day after Maoists shot at a Commando Battalion for Resolute Action (CoBRA) personnel in the District, reports The Times of India. Four teams of CoBRA personnel and some personnel from the elite Jharkhand Jaguar were deployed to help the group of SF personnel already at work in the Kuchai forest in the District."
ajAue6Q68hELf._pw_1BlEYWQZcC-news_satp_14.tsv_456,59260,FALSE,[],[],[],,[],[],india,2011,"Rebutting allegations that top Maoist leader Kishanji was killed in a fake encounter , Mamata Banerjee said the security forces took time to confirm his death as they had no idea that the senior rebel leader was in the Burishole jungle area at the time."
ar64XNUeWGHpH1dH87dqVnniKtPC-news_satp_14.tsv_463,30737,FALSE,[],[],[],,[],[],india,2013,"Security Forces (SFs) detected an Improvised Explosive Device (IED) from the entrance gate of Raas Mela held at Rasmela field Raas Mela in Kokrajhar town of Kokrajhar District on November 20, reports The Sentinel. One Abhijit Das, who claimed himself as the Commander in Chief of National Liberation Front of Bengali (NLFB), a newly formed outfit, informed about the planting of bomb in the Raas festival at Kokrajhar. Das also claimed that the bombs planted in Jama Masjid at Bijni in Chirang district and Kamakhya Alipurduar Junction was also carried out by their organization. Both the bombs were detected and defused by SFs. Commander in Chief of NLFB said that their intention was not to kill people but to warn the Government of their decision to take up arms to protest abduction and extortion in the Bodoland Territorial Area District (BTAD) adds The Telegraph."
aq4nqBkAGYWfrHWWqhjST4_e9u9C-news_satp_14.tsv_461,6052,FALSE,[],[],[],,[],[],india,2015,"Army on October 24, recovered 16 kilograms of explosive concealed in two packets from Lor Devta area in Poonch District, reports Daily Excelsior, As per Defence spokesperson, based on the information, Territorial Army Battalion and Rashtriya Rifles Battalion under Romeo Force launched a joint search operation against a suspected hideout in area of Lor Devta in the District. During the search, a natural cave was found near a big boulder in which two huge gunny bag packets with wires jutting out were recovered. On closer inspection one pressure cooker based improvised explosive device was found in the first packet weighing approximately 10 kilograms and in the second packet another explosive device based on a cylinder weighing around 6 kilograms were found, the Defence spokesman stated."
amYaARX4how0DxBkWzGV44YwS3iu-news_satp_14.tsv_451,5629,FALSE,[],[],[],,[],[],india,2015,"On September 26, Police arrested a suspected kingpin of Fake Indian Currency Note (FICN) racket and seized counterfeit currency notes at Keezhakkarai of Ramanathapuram District reports webindia123.com. After a trail of investigation, a special Police team arrested Abdul Rahman. Fake currency notes in the denomination of INR 500 were seized from him, which were very high quality with texture and font sizes matching with those of real currencies. Abdul Rahman was running a Burma bazaar shop at Keezhakkarai and he had links with drug cartel operating from Sri Lanka. He had already served six year prison term in connection with drug smuggling case. Further investigations were on."
auRlzmzg9jf8YwjQZcSKgxD8s0eu-news_satp_14.tsv_465,46906,FALSE,[],[],[],,[],[],pakistan,2012,One man was injured in a firing incident near Dhoraji
awHCR8OY7CanbJUGEvG.VnQly6Ii-news_satp_14.tsv_476,11552,FALSE,[],[],[],,[],[],bangladesh,2014,"Shontosh Kumar Mitra, the sixth prosecution witness on September 21 told the International Crimes Tribunal 1 (ICT 1) that Razakars had shot dead 22 people including his father and brother at the instructions of War Crimes accused Engineer Abdul Jabbar during the Liberation War, reports The Daily Star. Shontosh said As many as 37 people were detained and taken to the municipality office of Mathbaria sub District in Pirojpur District. Of them, seven were released and the rest were taken near the sluice gate of Surjamoni village. One after another, the detainees were taken beside the canal and shot dead from behind. My brother Foni Mitra and I were tied to each other and shot. My brother died on the spot and I was injured. Twenty two people were killed and eight others were injured."
avDVU97_a4aa19RkNDSkKR5jpIZ0-news_satp_14.tsv_474,1577,FALSE,[],[],[],,[],[],india,2015,"Central Reserve Police Force (CRPF) personals recovered a huge cache of explosive substances, including detonators and gelatine sticks, from four individuals from a Mon (Nagaland) bound bus in Bokajan in Karbi Anglong District on February 14, reports Nagaland Post. 200 gelatine sticks, 230 detonators and a coil fuse were recovered. Four individuals, identified as Jakir Ali, Durga Bahadur Chetri, Kishor Sing and Ramada Kumar were arrested from the bus by CRPF. They were travelling to Mon to deliver the explosive items to a certain unnamed individual."
az7Oqj2WMfDqVShnUNOM4bm_bfgu-news_satp_14.tsv_460,47504,FALSE,[],[],[],,[],[],pakistan,2012,"Khasadar Force recovered a cache of arms and ammunition from Tirah area in Khyber Agency, but the alleged smuggler managed to escape from the recover site. Sources said that the administration was informed that a pickup was using Ziarai route to smuggle a bulk of arms and ammunition from the upper Tirah area."
a0UI50wFnftxytvCuHKMsgQRdGDK-news_satp_14.tsv_440,49383,FALSE,[],[],[],,[],[],pakistan,2012,"Pakistan said on August 24 that it hopes to cut a mutually acceptable deal with the United States (US) on its contentious drone campaign in the tribal belt, reports The Express Tribune. The two countries are discussing a slew of proposals to find a solution to the Central Intelligence Agency (CIA) led campaign, which has been a major irritant in their troubled diplomatic relations. We hope to come up with a mutually acceptable solution to this issue, Foreign Office spokesperson Moazzam Ali Khan said during a weekly press briefing in Islamabad. Khan said Islamabad had other options available to convince the US administration into ceasing unilateral strikes on Pakistani territory. At the moment, the Government is trying to resolve the issue at a bilateral level. The spokesperson rejected Indias allegations that Pakistan was using social media to stoke communal tension in the North Easter state of Assam. We reject such insinuations and we find them baseless and unfounded. We have asked them that if they have any credible information they are most welcome to share it with us, he said."
a92f9YUxOPkdcTZP_EywRXqGbmle-news_satp_14.tsv_427,17419,FALSE,[],[],[],,[],[],india,2014,"National Security Advisor (NSA), Ajit Doval on October 21 said that there is no threat from either al Qaeda or Islamic State of Iraq and Syria (ISIS) of a magnitude which the country cannot deal with as security agencies were keeping a very close watch , reports Saharasamay. Speaking at the Munich Security Conference in New Delhi Doval said that There is nothing as big or small terrorism. It is not on the basis of geography, but on the basis of groups, it is on the basis of capabilities and tactics. Any group, about whom we have information that has the capability and intention to strike against would be our biggest targets. He added that I don t think threats are of magnitude from either one of them which we are not in a position to cope. His statement comes in the backdrop of al Qaeda leader Ayman al Zawahiri s video message about the creation of an Indian branch of his militant group, al Qaeda in the Indian Subcontinent (AQIS) to raise the flag of jihad across South Asia."
a9asBxXNdQvrFDZGtHyYNacqEaRy-news_satp_14.tsv_439,25971,FALSE,[],[],[],,[],[],india,2013,"Alarmed by reports of fresh illegal infiltration from Bangladesh triggered by the ongoing turmoil in the neighbouring country, India has alerted the border guarding force deployed along the international border adds The Assam Tribune. Briefing the media, DG, BSF, Subhash Joshi and DG of BGB, Major General Aziz Ahmed said that forces were on alert, denying reports of rise in infiltration along the highly porous international border. DG BSF Subhash Joshi said about 27 percent of India s border with Bangladesh could not be fenced due to riverine terrain and other difficult geographical features. He said fencing work was sanctioned for 3,436 km of the 4,096 km border with Bangladesh and 2,525 km had been fenced. He said work was in progress for fencing on 365 km and the pending work was expected to be completed in a year or two."
a3JPAr6KqSI316htO_OBJanOw60u-news_satp_14.tsv_438,14515,FALSE,[],[],[],,[],[],india,2014,"Army on June 10 foiled an infiltration bid along the Line of Control (LoC) in Balakote Sector of Mendhar area in Poonch District, reports Kashmir Times. Official reports said that troops of 15 Bihar Regiment deployed at the forward post in Balakote area noticed a suspected movement of group 5 6 intruders along the LoC at 10.30 PM. The troops opened speculative fire between 10.30 PM and 11.00 AM and Indian troops fired at around 20 to 25 rounds which was retaliated by the intruders. The intruders managed to sneak back into Pakistani territory."
a8.TWur1d1zijRvBXpekVKUKyxfG-news_satp_14.tsv_416,161,FALSE,[],[],[],,[],[],bangladesh,2015,"In Bogra District, truck helper Hasib (30), who was injured in a petrol bomb attack on February 7, died at Shaheed Ziaur Rahman Medical College Hospital."
aF5NT3tvoag9beZmuhdRU.IuqtS8-news_satp_14.tsv_436,36952,FALSE,[],[],[],,[],[],srilanka,2013,"Further, main party in opposition UNP on June 25 said that it opposes the dilution of the 13th Amendment to the Constitution as proposed by the Government. Addressing a media briefing in Colombo, the UNP General Secretary Tissa Attanayake, said that the 13th Amendment was a result of an accord between two sovereign nations and not a private agreement between Indian Prime Minister Rajiv Gandhi and the former Sri Lankan President J. R. Jayewardene, as claimed by their critics. Critics of the 13th Amendment say the Indo Lanka agreement, which led to the 13th Amendment to the Constitution paving the way to create provincial councils, was thrusted upon Sri Lanka by India in 1987 during the height of the war with Liberation Tigers of Tamil Eelam (LTTE) as a solution to the ethnic problem. The critics say now that the terrorist war is over the Amendment needs to be revised to suit the peaceful conditions in the country. They argue that the powers granted in the13th Amendment to provincial councils will lead to a separate state in the country. The theory that devolution would lead to separation was nonsensical and unacceptable, Attanayake said refuting the argument."
